gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
female,22,21,'Black/African American',European/Caucasian-American,0,1,1,Law,35,5,30,20,5,5,25,5,20,25,15,10,7,9,9,9,9,10,10,10,10,10,10,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.1,5,10,1
female,22,24,'Black/African American',European/Caucasian-American,0,1,1,Law,35,10,25,20,5,5,25,5,20,25,15,10,7,9,9,9,9,8,10,7,10,9,10,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.01,5,9,1
female,22,25,'Black/African American',European/Caucasian-American,0,1,1,Law,40,10,0,45,0,5,25,5,20,25,15,10,7,9,9,9,9,6,10,8,5,9,7,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.14,5,7,0
female,22,26,'Black/African American',European/Caucasian-American,0,1,1,Law,50,10,10,30,0,0,25,5,20,25,15,10,7,9,9,9,9,8,9,8,8,8,6,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,-0.27,5,7,1
female,22,28,'Black/African American','Latino/Hispanic American',0,1,1,Law,30,20,25,15,10,0,25,5,20,25,15,10,7,9,9,9,9,4,4,4,4,4,4,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.23,5,4,0
female,22,26,'Black/African American','Asian/Pacific Islander/Asian-American',0,1,1,Law,15,30,25,20,0,10,25,5,20,25,15,10,7,9,9,9,9,6,10,9,8,8,4,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.18,5,5,0
female,22,23,'Black/African American',Other,0,1,1,Law,55,2,1,40,1,1,25,5,20,25,15,10,7,9,9,9,9,7,7,8,9,10,7,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.01,5,8,1
female,22,25,'Black/African American',European/Caucasian-American,0,1,1,Law,50,5,5,5,5,30,25,5,20,25,15,10,7,9,9,9,9,7,9,10,9,9,6,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,-0.08,5,7,1
female,22,29,'Black/African American','Asian/Pacific Islander/Asian-American',0,1,1,Law,35,30,25,5,0,5,25,5,20,25,15,10,7,9,9,9,9,1,4,5,4,5,1,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.12,5,1,0
female,23,21,European/Caucasian-American,European/Caucasian-American,1,9,1,Law,35,5,30,20,5,5,28,8,17,22,17,8,9,8,10,7,6,10,10,10,10,10,10,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.53,5,10,1
female,23,24,European/Caucasian-American,European/Caucasian-American,1,9,1,Law,35,10,25,20,5,5,28,8,17,22,17,8,9,8,10,7,6,10,10,10,10,10,10,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,-0.05,5,10,1
female,23,25,European/Caucasian-American,European/Caucasian-American,1,9,1,Law,40,10,0,45,0,5,28,8,17,22,17,8,9,8,10,7,6,7,10,8,10,8,7,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,-0.05,5,8,0
female,23,27,European/Caucasian-American,'Latino/Hispanic American',0,9,1,Law,30,25,10,20,0,15,28,8,17,22,17,8,9,8,10,7,6,7,10,9,9,9,7,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,-0.02,5,8,0
female,23,26,European/Caucasian-American,European/Caucasian-American,1,9,1,Law,50,10,10,30,0,0,28,8,17,22,17,8,9,8,10,7,6,10,9,9,10,10,9,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.11,5,9,0
female,23,30,European/Caucasian-American,European/Caucasian-American,1,9,1,Law,40,12,18,12,6,12,28,8,17,22,17,8,9,8,10,7,6,8,10,9,9,8,7,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.06,5,8,0
female,23,28,European/Caucasian-American,'Latino/Hispanic American',0,9,1,Law,30,20,25,15,10,0,28,8,17,22,17,8,9,8,10,7,6,7,10,9,9,7,8,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.32,5,8,0
female,23,26,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,9,1,Law,15,30,25,20,0,10,28,8,17,22,17,8,9,8,10,7,6,7,10,9,9,9,8,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.31,5,8,0
female,23,22,European/Caucasian-American,European/Caucasian-American,1,9,1,Law,25,15,25,25,5,5,28,8,17,22,17,8,9,8,10,7,6,10,10,10,10,10,10,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0,5,10,1
female,23,23,European/Caucasian-American,Other,0,9,1,Law,55,2,1,40,1,1,28,8,17,22,17,8,9,8,10,7,6,10,10,10,10,10,10,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.78,5,10,1
female,23,25,European/Caucasian-American,European/Caucasian-American,1,9,1,Law,50,5,5,5,5,30,28,8,17,22,17,8,9,8,10,7,6,7,7,8,8,8,7,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.48,5,7,0
female,23,30,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,9,1,Law,20,40,5,20,5,10,28,8,17,22,17,8,9,8,10,7,6,7,10,9,8,8,7,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.45,5,7,0
female,23,29,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,9,1,Law,35,30,25,5,0,5,28,8,17,22,17,8,9,8,10,7,6,7,10,10,10,8,7,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,-0.04,5,7,0
female,23,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,9,1,Law,30,30,30,5,0,5,28,8,17,22,17,8,9,8,10,7,6,7,10,8,8,8,7,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.59,5,7,0
female,23,21,European/Caucasian-American,European/Caucasian-American,1,2,6,'Social Work',35,5,30,20,5,5,15,15,18,18,14,20,7,9,9,9,8,10,9,10,10,10,9,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.22,5,9,1
female,23,24,European/Caucasian-American,European/Caucasian-American,1,2,6,'Social Work',35,10,25,20,5,5,15,15,18,18,14,20,7,9,9,9,8,7,7,9,8,9,8,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.14,5,7,1
female,23,25,European/Caucasian-American,European/Caucasian-American,1,2,6,'Social Work',40,10,0,45,0,5,15,15,18,18,14,20,7,9,9,9,8,7,9,10,7,10,7,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,-0.06,5,8,1
female,23,27,European/Caucasian-American,'Latino/Hispanic American',0,2,6,'Social Work',30,25,10,20,0,15,15,15,18,18,14,20,7,9,9,9,8,7,8,10,8,10,7,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.35,5,7,0
female,23,26,European/Caucasian-American,European/Caucasian-American,1,2,6,'Social Work',50,10,10,30,0,0,15,15,18,18,14,20,7,9,9,9,8,8,6,9,8,9,7,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,-0.08,5,7,1
female,23,30,European/Caucasian-American,European/Caucasian-American,1,2,6,'Social Work',40,12,18,12,6,12,15,15,18,18,14,20,7,9,9,9,8,7,7,8,9,9,8,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.15,5,8,1
female,23,28,European/Caucasian-American,'Latino/Hispanic American',0,2,6,'Social Work',30,20,25,15,10,0,15,15,18,18,14,20,7,9,9,9,8,6,8,9,9,10,8,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.34,5,8,1
female,23,26,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,6,'Social Work',15,30,25,20,0,10,15,15,18,18,14,20,7,9,9,9,8,8,8,10,7,10,7,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.34,5,7,1
female,23,22,European/Caucasian-American,European/Caucasian-American,1,2,6,'Social Work',25,15,25,25,5,5,15,15,18,18,14,20,7,9,9,9,8,7,6,9,10,9,9,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.41,5,6,1
female,23,23,European/Caucasian-American,Other,0,2,6,'Social Work',55,2,1,40,1,1,15,15,18,18,14,20,7,9,9,9,8,9,7,8,8,9,7,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.35,5,5,0
female,23,25,European/Caucasian-American,European/Caucasian-American,1,2,6,'Social Work',50,5,5,5,5,30,15,15,18,18,14,20,7,9,9,9,8,7,7,9,7,10,7,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.53,5,5,0
female,23,30,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,6,'Social Work',20,40,5,20,5,10,15,15,18,18,14,20,7,9,9,9,8,6,8,10,7,10,8,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.44,5,6,0
female,23,29,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,6,'Social Work',35,30,25,5,0,5,15,15,18,18,14,20,7,9,9,9,8,7,8,9,8,9,7,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.47,5,5,0
female,23,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,6,'Social Work',30,30,30,5,0,5,15,15,18,18,14,20,7,9,9,9,8,6,8,10,6,9,5,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.4,5,5,0
female,23,21,European/Caucasian-American,European/Caucasian-American,1,1,5,'Social Work',35,5,30,20,5,5,14,15,16,17,18,20,7,8,7,7,7,6,4,8,8,4,5,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.14,4,6,1
female,23,24,European/Caucasian-American,European/Caucasian-American,1,1,5,'Social Work',35,10,25,20,5,5,14,15,16,17,18,20,7,8,7,7,7,5,4,5,6,6,6,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.4,4,5,0
female,23,25,European/Caucasian-American,European/Caucasian-American,1,1,5,'Social Work',40,10,0,45,0,5,14,15,16,17,18,20,7,8,7,7,7,4,3,6,2,2,2,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.36,4,2,0
female,23,27,European/Caucasian-American,'Latino/Hispanic American',0,1,5,'Social Work',30,25,10,20,0,15,14,15,16,17,18,20,7,8,7,7,7,4,4,6,5,10,4,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.38,4,5,0
female,23,26,European/Caucasian-American,European/Caucasian-American,1,1,5,'Social Work',50,10,10,30,0,0,14,15,16,17,18,20,7,8,7,7,7,8,2,6,4,10,2,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,-0.22,4,4,0
female,23,30,European/Caucasian-American,European/Caucasian-American,1,1,5,'Social Work',40,12,18,12,6,12,14,15,16,17,18,20,7,8,7,7,7,7,7,10,9,10,8,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.39,4,8,1
female,23,28,European/Caucasian-American,'Latino/Hispanic American',0,1,5,'Social Work',30,20,25,15,10,0,14,15,16,17,18,20,7,8,7,7,7,6,4,7,3,7,6,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.28,4,6,1
female,23,26,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,5,'Social Work',15,30,25,20,0,10,14,15,16,17,18,20,7,8,7,7,7,6,3,4,2,9,4,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.35,4,5,0
female,23,22,European/Caucasian-American,European/Caucasian-American,1,1,5,'Social Work',25,15,25,25,5,5,14,15,16,17,18,20,7,8,7,7,7,8,2,4,5,10,2,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.48,4,4,0
female,23,23,European/Caucasian-American,Other,0,1,5,'Social Work',55,2,1,40,1,1,14,15,16,17,18,20,7,8,7,7,7,7,7,8,8,7,4,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.12,4,6,0
female,23,25,European/Caucasian-American,European/Caucasian-American,1,1,5,'Social Work',50,5,5,5,5,30,14,15,16,17,18,20,7,8,7,7,7,4,6,8,7,9,2,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.46,4,4,1
female,23,30,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,5,'Social Work',20,40,5,20,5,10,14,15,16,17,18,20,7,8,7,7,7,2,7,10,2,10,2,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.44,4,3,0
female,23,29,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,5,'Social Work',35,30,25,5,0,5,14,15,16,17,18,20,7,8,7,7,7,2,7,8,6,10,3,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.3,4,3,0
female,23,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,5,'Social Work',30,30,30,5,0,5,14,15,16,17,18,20,7,8,7,7,7,3,9,10,3,10,2,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.31,4,3,0
female,29,25,European/Caucasian-American,European/Caucasian-American,1,1,5,'Bilingual Education',40,10,0,45,0,5,20,10,50,5,10,5,8,8,7,7,7,3,9,9,3,9,0,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.45,7,6,0
female,29,26,European/Caucasian-American,European/Caucasian-American,1,1,5,'Bilingual Education',50,10,10,30,0,0,20,10,50,5,10,5,8,8,7,7,7,8,7,8,8,9,3,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.26,7,8,1
female,29,26,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,5,'Bilingual Education',15,30,25,20,0,10,20,10,50,5,10,5,8,8,7,7,7,7,7,9,3,9,0,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.49,7,5,0
female,29,25,European/Caucasian-American,European/Caucasian-American,1,1,5,'Bilingual Education',50,5,5,5,5,30,20,10,50,5,10,5,8,8,7,7,7,5,9,10,5,9,5,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.21,7,5,0
female,29,30,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,5,'Bilingual Education',20,40,5,20,5,10,20,10,50,5,10,5,8,8,7,7,7,0,10,10,3,10,5,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.22,7,6,0
female,29,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,5,'Bilingual Education',30,30,30,5,0,5,20,10,50,5,10,5,8,8,7,7,7,3,10,10,3,10,0,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.48,7,5,0
male,21,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,8,2,Law,10,25,15,20,15,15,35,5,30,20,5,5,8,8,9,9,9,5,8,7,7,8,5,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.59,7,8,0
male,21,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,8,2,Law,15,15,25,15,15,15,35,5,30,20,5,5,8,8,9,9,9,4,4,7,4,8,2,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.45,7,4,0
male,21,28,European/Caucasian-American,European/Caucasian-American,1,8,2,Law,15,30,30,10,10,5,35,5,30,20,5,5,8,8,9,9,9,7,7,8,5,7,2,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.03,7,7,0
male,21,30,European/Caucasian-American,Other,0,8,2,Law,20,20,20,20,10,10,35,5,30,20,5,5,8,8,9,9,9,6,9,8,9,8,8,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.11,7,4,0
male,21,27,European/Caucasian-American,European/Caucasian-American,1,8,2,Law,30,15,15,30,0,10,35,5,30,20,5,5,8,8,9,9,9,7,7,8,6,7,5,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.18,7,6,0
male,21,22,European/Caucasian-American,'Black/African American',0,8,2,Law,25,5,20,25,15,10,35,5,30,20,5,5,8,8,9,9,9,10,8,3,10,10,5,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.1,7,8,0
male,21,23,European/Caucasian-American,European/Caucasian-American,1,8,2,Law,28,8,17,22,17,8,35,5,30,20,5,5,8,8,9,9,9,10,10,10,10,10,10,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.53,7,10,0
male,21,23,European/Caucasian-American,European/Caucasian-American,1,8,2,Law,15,15,18,18,14,20,35,5,30,20,5,5,8,8,9,9,9,5,8,8,8,9,7,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.22,7,8,0
male,21,23,European/Caucasian-American,European/Caucasian-American,1,8,2,Law,14,15,16,17,18,20,35,5,30,20,5,5,8,8,9,9,9,6,8,8,8,8,7,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.14,7,9,0
male,21,29,European/Caucasian-American,European/Caucasian-American,1,8,2,Law,20,10,50,5,10,5,35,5,30,20,5,5,8,8,9,9,9,8,5,8,5,7,5,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.38,7,7,0
male,24,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,4,2,Law,10,25,15,20,15,15,35,10,25,20,5,5,8,7,8,9,8,7,9,9,8,7,7,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,-0.41,7,9,1
male,24,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,4,2,Law,15,15,25,15,15,15,35,10,25,20,5,5,8,7,8,9,8,8,7,8,6,10,5,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,-0.46,7,5,1
male,24,28,European/Caucasian-American,European/Caucasian-American,1,4,2,Law,15,30,30,10,10,5,35,10,25,20,5,5,8,7,8,9,8,7,10,10,7,8,6,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,0.15,7,6,0
male,24,30,European/Caucasian-American,Other,0,4,2,Law,20,20,20,20,10,10,35,10,25,20,5,5,8,7,8,9,8,6,8,9,9,8,8,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,-0.11,7,8,0
male,24,27,European/Caucasian-American,European/Caucasian-American,1,4,2,Law,30,15,15,30,0,10,35,10,25,20,5,5,8,7,8,9,8,7,8,8,7,7,8,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,-0.11,7,7,1
male,24,22,European/Caucasian-American,'Black/African American',0,4,2,Law,25,5,20,25,15,10,35,10,25,20,5,5,8,7,8,9,8,7,10,7,10,6,8,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,0.01,7,8,1
male,24,23,European/Caucasian-American,European/Caucasian-American,1,4,2,Law,28,8,17,22,17,8,35,10,25,20,5,5,8,7,8,9,8,9,9,9,10,8,5,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,-0.05,7,7,0
male,24,23,European/Caucasian-American,European/Caucasian-American,1,4,2,Law,15,15,18,18,14,20,35,10,25,20,5,5,8,7,8,9,8,8,8,8,8,7,8,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,0.14,7,9,1
male,24,23,European/Caucasian-American,European/Caucasian-American,1,4,2,Law,14,15,16,17,18,20,35,10,25,20,5,5,8,7,8,9,8,9,9,10,9,9,9,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,0.4,7,9,1
male,24,29,European/Caucasian-American,European/Caucasian-American,1,4,2,Law,20,10,50,5,10,5,35,10,25,20,5,5,8,7,8,9,8,9,7,9,6,7,5,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,-0.09,7,8,0
male,25,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,law,10,25,15,20,15,15,40,10,0,45,0,5,7,9,8,8,9,5,7,3,3,3,0,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,0.15,6,6,1
male,25,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,law,15,15,25,15,15,15,40,10,0,45,0,5,7,9,8,8,9,6,3,5,4,5,1,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,-0.06,6,5,1
male,25,28,European/Caucasian-American,European/Caucasian-American,1,1,1,law,15,30,30,10,10,5,40,10,0,45,0,5,7,9,8,8,9,8,8,7,7,7,10,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,-0.11,6,8,1
male,25,30,European/Caucasian-American,Other,0,1,1,law,20,20,20,20,10,10,40,10,0,45,0,5,7,9,8,8,9,4,2,4,4,5,3,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,0.26,6,6,1
male,25,27,European/Caucasian-American,European/Caucasian-American,1,1,1,law,30,15,15,30,0,10,40,10,0,45,0,5,7,9,8,8,9,6,6,5,4,4,2,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,0.35,6,6,1
male,25,22,European/Caucasian-American,'Black/African American',0,1,1,law,25,5,20,25,15,10,40,10,0,45,0,5,7,9,8,8,9,6,0,5,5,5,0,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,0.14,6,5,1
male,25,23,European/Caucasian-American,European/Caucasian-American,1,1,1,law,28,8,17,22,17,8,40,10,0,45,0,5,7,9,8,8,9,8,1,5,5,5,0,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,-0.05,6,5,1
male,25,23,European/Caucasian-American,European/Caucasian-American,1,1,1,law,15,15,18,18,14,20,40,10,0,45,0,5,7,9,8,8,9,7,5,5,4,2,0,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,-0.06,6,5,1
male,25,23,European/Caucasian-American,European/Caucasian-American,1,1,1,law,14,15,16,17,18,20,40,10,0,45,0,5,7,9,8,8,9,7,4,5,4,4,0,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,0.36,6,5,1
male,25,29,European/Caucasian-American,European/Caucasian-American,1,1,1,law,20,10,50,5,10,5,40,10,0,45,0,5,7,9,8,8,9,9,1,7,5,4,3,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,0.45,6,6,1
male,27,22,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',0,1,3,'International Affairs - Economic Policy',10,25,15,20,15,15,30,25,10,20,0,15,7,10,9,7,7,6,7,7,7,6,4,9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,0.38,7,6,1
male,27,27,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',0,1,3,'International Affairs - Economic Policy',15,15,25,15,15,15,30,25,10,20,0,15,7,10,9,7,7,5,5,6,4,7,4,9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,0.14,7,5,0
male,27,28,'Latino/Hispanic American',European/Caucasian-American,0,1,3,'International Affairs - Economic Policy',15,30,30,10,10,5,30,25,10,20,0,15,7,10,9,7,7,7,9,6,5,3,5,9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,0.23,7,6,0
male,27,30,'Latino/Hispanic American',Other,0,1,3,'International Affairs - Economic Policy',20,20,20,20,10,10,30,25,10,20,0,15,7,10,9,7,7,5,5,7,7,4,2,9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,0.2,7,5,0
male,27,27,'Latino/Hispanic American',European/Caucasian-American,0,1,3,'International Affairs - Economic Policy',30,15,15,30,0,10,30,25,10,20,0,15,7,10,9,7,7,8,8,8,6,7,7,9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,0.13,7,6,1
male,27,22,'Latino/Hispanic American','Black/African American',0,1,3,'International Affairs - Economic Policy',25,5,20,25,15,10,30,25,10,20,0,15,7,10,9,7,7,4,5,5,7,7,4,9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,0.56,7,6,0
male,27,23,'Latino/Hispanic American',European/Caucasian-American,0,1,3,'International Affairs - Economic Policy',28,8,17,22,17,8,30,25,10,20,0,15,7,10,9,7,7,7,6,7,8,8,5,9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,-0.02,7,6,1
male,27,23,'Latino/Hispanic American',European/Caucasian-American,0,1,3,'International Affairs - Economic Policy',15,15,18,18,14,20,30,25,10,20,0,15,7,10,9,7,7,9,6,6,6,6,6,9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,0.35,7,6,0
male,27,23,'Latino/Hispanic American',European/Caucasian-American,0,1,3,'International Affairs - Economic Policy',14,15,16,17,18,20,30,25,10,20,0,15,7,10,9,7,7,7,9,7,8,5,5,9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,0.38,7,8,1
male,27,29,'Latino/Hispanic American',European/Caucasian-American,0,1,3,'International Affairs - Economic Policy',20,10,50,5,10,5,30,25,10,20,0,15,7,10,9,7,7,8,6,8,3,3,2,9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,0.59,7,5,0
male,26,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,5,1,MBA,15,15,25,15,15,15,50,10,10,30,0,0,8,7,9,8,7,6,6,7,2,9,5,8,8,9,2,6,8,6,2,5,2,7,1,10,3,5,5,6,-0.03,3,4,0
male,26,30,European/Caucasian-American,Other,0,5,1,MBA,20,20,20,20,10,10,50,10,10,30,0,0,8,7,9,8,7,5,8,6,8,8,5,8,8,9,2,6,8,6,2,5,2,7,1,10,3,5,5,6,0.13,3,5,0
male,26,23,European/Caucasian-American,European/Caucasian-American,1,5,1,MBA,28,8,17,22,17,8,50,10,10,30,0,0,8,7,9,8,7,6,5,5,9,7,6,8,8,9,2,6,8,6,2,5,2,7,1,10,3,5,5,6,0.11,3,4,0
male,26,29,European/Caucasian-American,European/Caucasian-American,1,5,1,MBA,20,10,50,5,10,5,50,10,10,30,0,0,8,7,9,8,7,6,6,7,9,7,4,8,8,9,2,6,8,6,2,5,2,7,1,10,3,5,5,6,0.26,3,7,0
male,30,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,'SIPA - Energy',10,25,15,20,15,15,40,12,18,12,6,12,9,8,7,10,7,6,6,3,3,3,2,9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,0.27,5,3,0
male,30,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,'SIPA - Energy',15,15,25,15,15,15,40,12,18,12,6,12,9,8,7,10,7,7,7,8,4,9,3,9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,-0.06,5,3,0
male,30,28,European/Caucasian-American,European/Caucasian-American,1,1,1,'SIPA - Energy',15,30,30,10,10,5,40,12,18,12,6,12,9,8,7,10,7,6,8,8,8,6,6,9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,-0.08,5,6,1
male,30,30,European/Caucasian-American,Other,0,1,1,'SIPA - Energy',20,20,20,20,10,10,40,12,18,12,6,12,9,8,7,10,7,6,8,9,8,7,5,9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,0.13,5,6,1
male,30,27,European/Caucasian-American,European/Caucasian-American,1,1,1,'SIPA - Energy',30,15,15,30,0,10,40,12,18,12,6,12,9,8,7,10,7,5,8,7,4,3,4,9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,0.13,5,5,0
